STATION,DATE,NAME,PRCP,SNOW,TMAX,TMIN
USW00093812,2/27/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",15,0,0,0
USW00093812,2/28/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",3,0,0,0
USW00093812,3/1/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/2/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/3/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/4/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/5/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",43,0,0,0
USW00093812,3/6/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",25,0,0,0
USW00093812,3/7/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/8/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/9/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",114,0,0,0
USW00093812,3/10/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",168,0,0,0
USW00093812,3/11/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/12/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/13/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/14/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",3,0,0,0
USW00093812,3/15/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",36,0,0,0
USW00093812,3/16/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/17/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",43,0,0,0
USW00093812,3/18/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",33,0,0,0
USW00093812,3/19/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/20/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/21/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/22/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",74,0,0,0
USW00093812,3/23/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/24/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/25/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/26/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",264,0,0,0
USW00093812,3/27/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",58,0,0,0
USW00093812,3/28/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/29/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,3/30/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",30,0,0,0
USW00093812,3/31/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,0,0
USW00093812,4/1/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",51,0,156,50
USW00093812,4/2/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,156,-17
USW00093812,4/3/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,150,28
USW00093812,4/4/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,144,-22
USW00093812,4/5/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",71,0,128,22
USW00093812,4/6/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",8,0,139,50
USW00093812,4/7/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,172,28
USW00093812,4/8/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,156,67
USW00093812,4/9/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,156,-17
USW00093812,4/10/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,150,-17
USW00093812,4/11/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,189,17
USW00093812,4/12/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,233,100
USW00093812,4/13/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",208,0,217,144
USW00093812,4/14/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",89,0,239,89
USW00093812,4/15/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",13,0,206,39
USW00093812,4/16/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",5,0,156,11
USW00093812,4/17/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",43,0,156,-22
USW00093812,4/18/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,111,39
USW00093812,4/19/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,133,33
USW00093812,4/20/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,178,-11
USW00093812,4/21/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,233,67
USW00093812,4/22/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",25,0,233,133
USW00093812,4/23/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",48,0,233,111
USW00093812,4/24/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,228,56
USW00093812,4/25/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,217,11
USW00093812,4/26/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,278,56
USW00093812,4/27/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",38,0,244,150
USW00093812,4/28/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,222,56
